c1,c2,stim,nparses,ratingcmp,ratingC1,ratingC2,bgJonesMewhort,bgSUBTLEX,bgFacebook,label
oar,lock,oarlock,1,49.166668,61.416668,71,10.8,-0.173428762,-0.141981303,0
flint,lock,flintlock,1,49.625,50.95652,44.47826,10.7,-0.116539239,-0.194382968,0
row,locks,rowlocks,1,33.291668,37.47826,48.47826,8.85,-0.361912167,-0.374591008,0
oar,locks,oarlocks,1,42.5,67.851852,59.851852,10.8,-0.173428762,-0.141981303,0
flint,locks,flintlocks,1,36.185184,55.777779,53.703705,10.7,-0.116539239,-0.194382968,0
dead,locks,deadlocks,1,40.952381,24.904762,86.904762,9.76,-0.318197042,-0.33488751,0
match,locks,matchlocks,1,43.799999,40.84,63.400002,9,-0.36699758,-0.389517795,0
hammer,locks,hammerlocks,1,47.458332,46.52174,62.391304,10.8,-0.173428762,-0.141981303,0
back,log,backlog,1,37,58.820515,38,9.22,-0.35420812,-0.385010055,0
sir,loin,sirloin,1,20,14.032258,40.161289,10.8,-0.173428762,-0.141981303,0
sir,loins,sirloins,1,34.541668,18.208334,36.791668,10.8,-0.173428762,-0.141981303,0
broad,loom,broadloom,1,33.549999,55.474998,54.825001,9.76,-0.318197042,-0.33488751,0
heir,loom,heirloom,1,39.636364,79.477272,27.818182,10.8,-0.173428762,-0.141981303,0
heir,looms,heirlooms,1,48.639999,72.559998,48.759998,10.8,-0.173428762,-0.141981303,0
wood,louse,woodlouse,1,38.200001,69.160004,58.240002,9.76,-0.318197042,-0.33488751,0
land,lubber,landlubber,1,31.75,73.224998,42,9.76,-0.318197042,-0.33488751,0
land,lubbers,landlubbers,1,33.119999,69.720001,38.959999,9.76,-0.318197042,-0.33488751,0
pot,luck,potluck,1,34.375,42.25,15.05,10.7,-0.116539239,-0.194382968,0
pot,lucks,potlucks,1,36.439999,43.458332,15.458333,10.7,-0.116539239,-0.194382968,0
aqua,lung,aqualung,1,42.82143,59.607143,61.392857,13.1,1.584817358,1.894646915,0
aqua,lungs,aqualungs,1,46.82143,67.39286,67.85714,13.1,1.584817358,1.894646915,0
tar,macadam,tarmacadam,1,16.25926,40.851852,29,11.3,-0.228153453,-0.23773812,0
hand,maid,handmaid,1,44.692307,34.692307,72.641029,9.44,-0.354737851,-0.37907264,0
bond,maid,bondmaid,1,41.208332,49.791668,62.458332,9.44,-0.354737851,-0.37907264,0
hand,maiden,handmaiden,1,34.435898,35.23077,69.717949,9.44,-0.354737851,-0.37907264,0
hand,maidens,handmaidens,2,45.96154,29.653847,70.730766,9.44,-0.354737851,-0.37907264,0
red,maids,redmaids,1,36,41.5,57.090908,9.44,-0.354737851,-0.37907264,0
black,mail,blackmail,1,38.526318,19.078947,45.236843,6.53,-0.376285521,-0.401094781,0
green,mail,greenmail,1,37.67857,31.464285,80.64286,9.81,-0.364361288,-0.38849601,0
black,mailer,blackmailer,1,43.032257,23.096775,43.161289,6.53,-0.376285521,-0.401094781,0
black,mailers,blackmailers,1,43.708332,18.333334,38.125,6.53,-0.376285521,-0.401094781,0
black,mails,blackmails,1,31,16.208334,35.833332,6.53,-0.376285521,-0.401094781,0
green,mails,greenmails,1,28.040001,46.375,51.333332,9.81,-0.364361288,-0.38849601,0
king,maker,kingmaker,1,49.68,60.916668,57.583332,7.66,-0.373889374,-0.39879482,0
marsh,mallow,marshmallow,1,19.514286,12.352942,17.588236,8.58,-0.35864373,-0.395229165,0
marsh,mallows,marshmallows,1,25.129032,15.903226,15.451612,8.58,-0.35864373,-0.395229165,0
pit,man,pitman,1,47.642857,65.333336,77.740738,9.83,-0.337224961,-0.362105604,0
line,man,lineman,1,48.113636,51.863636,84.795456,12,0.203478011,0.191027626,0
select,man,selectman,1,40.217392,53.869564,74.478264,9.83,-0.337224961,-0.362105604,0
dales,man,dalesman,1,32.51852,34.192307,61.576923,10.1,-0.290146046,-0.293393397,0
bogey,man,bogeyman,1,47.892857,25.5,77.75,9.49,-0.345177981,-0.359830492,0
raft,man,raftman,1,48,59.173912,75.826088,9.83,-0.337224961,-0.362105604,0
ledge,man,ledgeman,1,48.733334,45.666668,81.033333,12,0.203478011,0.191027626,0
lens,man,lensman,1,41.16,41.919998,69.199997,10.1,-0.290146046,-0.293393397,0
heads,man,headsman,1,39.703705,48.037037,72.925926,10.1,-0.290146046,-0.293393397,0
chair,man,chairman,1,44.837837,32.972973,80.351349,11.3,-0.228153453,-0.23773812,0
freed,man,freedman,1,49.57143,59.035713,64.75,9.44,-0.354737851,-0.37907264,0
seeds,man,seedsman,1,48.409092,67.047623,75.714287,10.1,-0.290146046,-0.293393397,0
rounds,man,roundsman,1,42.464287,46.75,71.571426,10.1,-0.290146046,-0.293393397,0
draughts,man,draughtsman,1,39.52,36.279999,73.120003,10.1,-0.290146046,-0.293393397,0
pig,man,pigman,1,44.599998,48.16,77.120003,7.66,-0.373889374,-0.39879482,0
liege,man,liegeman,1,48.857143,56.42857,79.678574,12,0.203478011,0.191027626,0
excise,man,exciseman,1,41.148148,51.222221,73.333336,12,0.203478011,0.191027626,0
alder,man,alderman,1,33.842106,33.394737,74.657898,11.3,-0.228153453,-0.23773812,0
crags,man,cragsman,1,35.115383,38.115383,70.96154,10.1,-0.290146046,-0.293393397,0
link,man,linkman,1,45.279999,51.599998,77.559998,6.53,-0.376285521,-0.401094781,0
fresh,man,freshman,1,49.589745,52.23077,68.128204,8.58,-0.35864373,-0.395229165,0
plants,man,plantsman,1,47.48,53.639999,73,10.1,-0.290146046,-0.293393397,0
chap,man,chapman,1,37,44.392857,76.285713,8.67,-0.372729264,-0.398715922,0
pantry,man,pantryman,1,43.964287,53.57143,76.714287,9.49,-0.345177981,-0.359830492,0
cracks,man,cracksman,1,36.82143,49.925926,73.703705,10.1,-0.290146046,-0.293393397,0
place,man,placeman,1,46.25,54.565216,70.869568,12,0.203478011,0.191027626,0
anchor,man,anchorman,1,42.282051,24.846153,79.948715,11.3,-0.228153453,-0.23773812,0
posse,man,posseman,1,40.310345,62.448277,80.379311,12,0.203478011,0.191027626,0
pen,man,penman,1,48.439999,55.200001,68.720001,9.81,-0.364361288,-0.38849601,0
links,man,linksman,1,45.793102,51.310345,69,10.1,-0.290146046,-0.293393397,0
pitch,man,pitchman,1,43.923077,57.807693,75.307693,8.58,-0.35864373,-0.395229165,0
hod,man,hodman,1,33.900002,40.099998,74.900002,9.44,-0.354737851,-0.37907264,0
pack,man,packman,1,44.360001,43.119999,60.080002,6.53,-0.376285521,-0.401094781,0
press,man,pressman,1,46.108109,53.594593,74.297295,10.1,-0.290146046,-0.293393397,0
privateers,man,privateersman,1,47.827587,52.827587,70.862068,10.1,-0.290146046,-0.293393397,0
trencher,man,trencherman,1,46.625,51,74.130432,11.3,-0.228153453,-0.23773812,0
helms,man,helmsman,1,47,47.799999,82.099998,10.1,-0.290146046,-0.293393397,0
pot,man,potman,1,44.92857,40.75,65.035713,9.83,-0.337224961,-0.362105604,0
vestry,man,vestryman,1,41.458332,55.791668,84.541664,9.49,-0.345177981,-0.359830492,0
swag,man,swagman,1,46.099998,54.566666,72.633331,7.66,-0.373889374,-0.39879482,0
mat,man,matman,1,46.137932,52.413792,69.827583,9.83,-0.337224961,-0.362105604,0
longshore,man,longshoreman,1,32.589745,43.282051,75.179489,12,0.203478011,0.191027626,0
bit,maps,bitmaps,1,34.26923,45.46154,68.307693,9.83,-0.337224961,-0.362105604,0
brood,mare,broodmare,1,41.18182,50.590908,63.68182,9.44,-0.354737851,-0.37907264,0
night,mare,nightmare,1,33.42857,81.117645,19.470589,9.83,-0.337224961,-0.362105604,0
brood,mares,broodmares,1,38.866665,49.666668,60.933334,9.44,-0.354737851,-0.37907264,0
night,mares,nightmares,1,45.774193,90.80645,21.612904,9.83,-0.337224961,-0.362105604,0
bench,mark,benchmark,1,42.46154,37.653847,66.46154,8.58,-0.35864373,-0.395229165,0
pock,mark,pockmark,1,41.729729,48.783783,62.351353,6.53,-0.376285521,-0.401094781,0
mint,mark,mintmark,1,30.347826,35.95652,57,9.83,-0.337224961,-0.362105604,0
water,mark,watermark,1,45.53846,54.256409,74.794868,11.3,-0.228153453,-0.23773812,0
ear,mark,earmark,1,34.863636,56.590908,64.909088,11.3,-0.228153453,-0.23773812,0
hall,mark,hallmark,1,36.578949,26.368422,38.947369,9.68,-0.329768121,-0.358335775,0
hall,marks,hallmarks,1,35.53125,22.34375,44.875,9.68,-0.329768121,-0.358335775,0
pock,marks,pockmarks,1,29.636364,40.599998,74.75,6.53,-0.376285521,-0.401094781,0
foul,mart,foulmart,1,30.615385,48.653847,54.53846,9.68,-0.329768121,-0.358335775,0
free,masonry,freemasonry,1,37.964287,43.857143,69.10714,12,0.203478011,0.191027626,0
mizzen,mast,mizzenmast,1,23.892857,38.642857,49.357143,9.81,-0.364361288,-0.38849601,0
mizen,mast,mizenmast,1,29.344828,39.068966,48.206898,9.81,-0.364361288,-0.38849601,0
jigger,mast,jiggermast,1,27,35.639999,47.52,11.3,-0.228153453,-0.23773812,0
quarter,master,quartermaster,1,32.358974,32.128204,68.820511,11.3,-0.228153453,-0.23773812,0
quarter,masters,quartermasters,1,48.615383,47.96154,72.884613,11.3,-0.228153453,-0.23773812,0
pay,masters,paymasters,1,46.846153,58.846153,59.423077,9.49,-0.345177981,-0.359830492,0
main,masts,mainmasts,1,38.23077,65.730766,62.423077,9.81,-0.364361288,-0.38849601,0
top,masts,topmasts,1,41.391304,70.608696,71.173912,8.67,-0.372729264,-0.398715922,0
mizzen,masts,mizzenmasts,1,15.636364,29.700001,41.349998,9.81,-0.364361288,-0.38849601,0
check,mate,checkmate,1,41.950001,37.674999,28.15,6.53,-0.376285521,-0.401094781,0
mess,mate,messmate,1,43.545456,54.409092,70.545456,10.1,-0.290146046,-0.293393397,0
stale,mate,stalemate,1,29.297297,44.648647,39.702702,12,0.203478011,0.191027626,0
flat,mate,flatmate,1,49.52,42.84,62.439999,9.83,-0.337224961,-0.362105604,0
check,mates,checkmates,1,41.639999,35.400002,26.879999,6.53,-0.376285521,-0.401094781,0
stale,mates,stalemates,1,39.851852,45.703705,38,12,0.203478011,0.191027626,0
after,math,aftermath,1,42.733334,87.699997,27.433332,11.3,-0.228153453,-0.23773812,0
after,maths,aftermaths,1,37.5,91.14286,17.321428,11.3,-0.228153453,-0.23773812,0
water,meal,watermeal,1,43.68182,56.857143,56.904762,11.3,-0.228153453,-0.23773812,0
sweet,meat,sweetmeat,1,40.5,51.714287,59,9.83,-0.337224961,-0.362105604,0
force,meat,forcemeat,1,32.566666,37.266666,63.866665,12,0.203478011,0.191027626,0
sweet,meats,sweetmeats,1,48.407406,60.692307,73.384613,9.83,-0.337224961,-0.362105604,0
musk,melon,muskmelon,1,30.433332,39.700001,74.599998,6.53,-0.376285521,-0.401094781,0
musk,melons,muskmelons,1,42.535713,43.642857,73,6.53,-0.376285521,-0.401094781,0
freed,men,freedmen,1,49,63.040001,73.919998,9.44,-0.354737851,-0.37907264,0
cow,men,cowmen,1,48.892857,52.42857,73.964287,7.31,-0.377385595,-0.400055247,0
alder,men,aldermen,1,42.5,39.125,71.125,11.3,-0.228153453,-0.23773812,0
chair,men,chairmen,1,49.266666,34.533333,72.26667,11.3,-0.228153453,-0.23773812,0
pitch,men,pitchmen,1,46.615383,50.653847,69.730766,8.58,-0.35864373,-0.395229165,0
foot,men,footmen,1,43.863636,42.150002,72,9.83,-0.337224961,-0.362105604,0
link,men,linkmen,1,42.833332,49.900002,77.166664,6.53,-0.376285521,-0.401094781,0
select,men,selectmen,1,41.227272,58.761906,75.190475,9.83,-0.337224961,-0.362105604,0
quarry,men,quarrymen,1,48.857143,62.785713,77.785713,9.49,-0.345177981,-0.359830492,0
lay,men,laymen,1,42.344826,44.965519,77.482758,9.49,-0.345177981,-0.359830492,0
livery,men,liverymen,1,42.129032,47.935482,85.225807,9.49,-0.345177981,-0.359830492,0
press,men,pressmen,1,41.714287,50.714287,84.85714,10.1,-0.290146046,-0.293393397,0
frog,men,frogmen,1,46.625,49,72.333336,7.66,-0.373889374,-0.39879482,0
dust,men,dustmen,1,48.119999,55.880001,67.639999,9.83,-0.337224961,-0.362105604,0
brake,men,brakemen,1,33.115383,45.96154,65.153847,12,0.203478011,0.191027626,0
bats,men,batsmen,1,47.888889,44.76923,68.5,10.1,-0.290146046,-0.293393397,0
bogey,men,bogeymen,1,48.5,30.607143,76.678574,9.49,-0.345177981,-0.359830492,0
steers,men,steersmen,1,48.67857,65.346153,74.692307,10.1,-0.290146046,-0.293393397,0
vestry,men,vestrymen,1,42.064518,52.677418,81.548386,9.49,-0.345177981,-0.359830492,0
lands,men,landsmen,1,48.279999,61.959999,71.400002,10.1,-0.290146046,-0.293393397,0
gauss,meter,gaussmeter,1,44.086956,53.565216,77.04348,10.1,-0.290146046,-0.293393397,0
fore,milk,foremilk,1,40.17857,36.464287,67.39286,12,0.203478011,0.191027626,0
tread,mill,treadmill,1,42.974358,67,35.333332,9.44,-0.354737851,-0.37907264,0
tread,mills,treadmills,1,33.714287,57.107143,27.678572,9.44,-0.354737851,-0.37907264,0
grist,mills,gristmills,1,40.954544,44.81818,69.590912,9.83,-0.337224961,-0.362105604,0
baby,minder,babyminder,1,43.279999,69.083336,55.041668,9.49,-0.345177981,-0.359830492,0
net,minder,netminder,1,43.166668,62.133335,56.833332,9.83,-0.337224961,-0.362105604,0
top,minnow,topminnow,1,31.931034,49.535713,75.714287,8.67,-0.372729264,-0.398715922,0
spear,mint,spearmint,1,31.837837,15.621622,88.540543,11.3,-0.228153453,-0.23773812,0
horse,mint,horsemint,1,36.629631,34.192307,44.923077,12,0.203478011,0.191027626,0
blood,mobile,bloodmobile,1,37.666668,56.708332,60,9.44,-0.354737851,-0.37907264,0
blood,mobiles,bloodmobiles,1,44.655174,53.172413,61.896553,9.44,-0.354737851,-0.37907264,0
hood,mold,hoodmold,1,37.791668,46.127659,55.829788,9.44,-0.354737851,-0.37907264,0
iron,monger,ironmonger,1,41.576923,62,48.76923,9.81,-0.364361288,-0.38849601,0
whore,monger,whoremonger,1,44.105263,61.5,56.552631,12,0.203478011,0.191027626,0
cheese,monger,cheesemonger,1,42.576923,61.884617,51.5,12,0.203478011,0.191027626,0
scandal,monger,scandalmonger,1,38.525002,59.950001,51.974998,9.68,-0.329768121,-0.358335775,0
fish,monger,fishmonger,1,38.846153,55.794872,47.076923,8.58,-0.35864373,-0.395229165,0
news,monger,newsmonger,1,45.033333,80.699997,40.533333,10.1,-0.290146046,-0.293393397,0
honey,moon,honeymoon,1,24.743589,23.307692,13.179487,9.49,-0.345177981,-0.359830492,0
honey,moons,honeymoons,1,30.392857,24.714285,12.464286,9.49,-0.345177981,-0.359830492,0
roll,mops,rollmops,1,35.703705,53.259258,61.48148,9.68,-0.329768121,-0.358335775,0
spike,moss,spikemoss,1,40.040001,38.799999,86.160004,12,0.203478011,0.191027626,0
ditch,moss,ditchmoss,1,45.333332,53.066666,77.800003,8.58,-0.35864373,-0.395229165,0
step,mother,stepmother,1,38.594593,18.891891,81.405403,8.67,-0.372729264,-0.398715922,0
god,mother,godmother,1,41.702702,22.081081,81.594597,9.44,-0.354737851,-0.37907264,0
hood,mould,hoodmould,1,41.933334,47.700001,60.466667,9.44,-0.354737851,-0.37907264,0
tit,mouse,titmouse,1,34.903225,16.580645,78.774193,9.83,-0.337224961,-0.362105604,0
motor,mouth,motormouth,1,44.73077,45.115383,62.23077,11.3,-0.228153453,-0.23773812,0
goal,mouth,goalmouth,1,38.07143,64.153847,52.692307,9.68,-0.329768121,-0.358335775,0
wry,mouth,wrymouth,1,44.304348,57.130436,73.869568,9.49,-0.345177981,-0.359830492,0
cotton,mouths,cottonmouths,1,48.227272,48.272728,54.81818,9.81,-0.364361288,-0.38849601,0
goal,mouths,goalmouths,1,35.392857,56.857143,53.57143,9.68,-0.329768121,-0.358335775,0
hay,mow,haymow,1,31.454546,62.045456,47,9.49,-0.345177981,-0.359830492,0
hay,mows,haymows,1,27.607143,57.75,52.535713,9.49,-0.345177981,-0.359830492,0
hob,nail,hobnail,1,33.964287,40.964287,62.5,5.61,-0.37727082,-0.400741971,0
hob,nails,hobnails,1,30.785715,31.178572,66.928574,5.61,-0.37727082,-0.400741971,0
nick,name,nickname,1,29.931818,14.590909,92.295456,9.8,0.24337378,0.007671782,0
nick,names,nicknames,1,43.774193,13.32258,95.225807,9.8,0.24337378,0.007671782,0
kid,napper,kidnapper,2,36,82.178574,29.428572,9.16,-0.127075579,-0.369264283,0
kid,nappers,kidnappers,1,48.965519,65.482758,40.689655,9.16,-0.127075579,-0.369264283,0
kid,napping,kidnapping,2,25.806452,75.258064,14.419354,9.16,-0.127075579,-0.369264283,0
dread,naught,dreadnaught,1,44.380951,47.333332,40.809525,9.16,-0.127075579,-0.369264283,0
leather,neck,leatherneck,1,46.162163,48.324326,47.162163,11.5,-0.127690066,-0.055520061,0
rough,neck,roughneck,1,44.18919,52.783783,30.054054,9.71,-0.338946585,-0.394880821,0
fiddle,neck,fiddleneck,1,40.5,43.291668,54.791668,13.4,1.900234782,2.183449071,0
wry,neck,wryneck,1,30.040001,38.16,54.16,9.11,-0.365081721,-0.398626717,0
rubber,neck,rubberneck,1,35.674999,48.950001,45.5,11.5,-0.127690066,-0.055520061,0
red,neck,redneck,1,33.375,26,19.35,9.16,-0.127075579,-0.369264283,0
turtle,neck,turtleneck,1,44.36842,20.657894,77.236839,13.4,1.900234782,2.183449071,0
rubber,necker,rubbernecker,1,36.192307,45.46154,43.115383,11.5,-0.127690066,-0.055520061,0
turtle,necks,turtlenecks,1,40.909092,23.636364,57.545456,13.4,1.900234782,2.183449071,0
red,necks,rednecks,1,45.32,26.32,25.280001,9.16,-0.127075579,-0.369264283,0
rough,necks,roughnecks,1,43.439999,69.279999,26.639999,9.71,-0.338946585,-0.394880821,0
crook,necks,crooknecks,1,46.517242,54.464287,56.714287,9.8,0.24337378,0.007671782,0
leather,necks,leathernecks,1,42.125,55.041668,56,11.5,-0.127690066,-0.055520061,0
rubber,necks,rubbernecks,1,48.854168,55.125,56.854168,11.5,-0.127690066,-0.055520061,0
ether,net,ethernet,1,23.384615,29.384615,48.5,11.5,-0.127690066,-0.055520061,0
drag,nets,dragnets,1,29.851852,43.888889,53.740742,10.4,-0.308216919,-0.341862512,0
cat,nip,catnip,1,39.891891,75.351349,41.540539,8.95,-0.355371761,-0.3878023,0
hook,nose,hooknose,1,48.037037,59.888889,60.814816,9.8,0.24337378,0.007671782,0
blue,nose,bluenose,1,44.92857,41.357143,50.42857,13.4,1.900234782,2.183449071,0
bladder,nose,bladdernose,1,24.16,29.84,46.52,11.5,-0.127690066,-0.055520061,0
cone,nose,conenose,1,40.84,58.799999,75.519997,13.4,1.900234782,2.183449071,0
blue,noses,bluenoses,1,37.214287,39.642857,47.964287,13.4,1.900234782,2.183449071,0
key,note,keynote,1,49.729729,45.729729,58.18919,9.11,-0.365081721,-0.398626717,0
foot,note,footnote,1,42,29.358974,88.512817,8.95,-0.355371761,-0.3878023,0
dread,nought,dreadnought,1,34.758621,47.344826,30.482759,9.16,-0.127075579,-0.369264283,0
wet,nurse,wetnurse,1,39,36.285713,77.321426,8.95,-0.355371761,-0.3878023,0
dough,nut,doughnut,1,37.078949,78.263161,12.5,9.71,-0.338946585,-0.394880821,0
thumb,nut,thumbnut,1,35.84,40.625,45.958332,5.61,-0.37727082,-0.400741971,0
beech,nut,beechnut,1,42.200001,51.166668,72.23333,9.71,-0.338946585,-0.394880821,0
pig,nut,pignut,1,35,38.25,57.5,10.4,-0.308216919,-0.341862512,0
chest,nut,chestnut,1,49.068966,14.206897,91.344826,8.95,-0.355371761,-0.3878023,0
butter,nut,butternut,1,44.736843,33.63158,38.421051,11.5,-0.127690066,-0.055520061,0
lock,nut,locknut,1,40.964287,58.107143,42.82143,9.8,0.24337378,0.007671782,0
mocker,nut,mockernut,1,38.041668,34.125,62.458332,11.5,-0.127690066,-0.055520061,0
coco,nut,coconut,1,39.783783,25.675676,50.135136,13.6,3.247530116,3.164156213,0
candle,nut,candlenut,1,30.959999,52.959999,48.599998,13.4,1.900234782,2.183449071,0
cob,nut,cobnut,1,38.391304,39.652172,75.391304,5.61,-0.37727082,-0.400741971,0
cob,nuts,cobnuts,1,41.041668,39.458332,68.75,5.61,-0.37727082,-0.400741971,0
chest,nuts,chestnuts,1,31.387096,13.32258,84.258064,8.95,-0.355371761,-0.3878023,0
butter,nuts,butternuts,1,46.173912,43.782608,73.565216,11.5,-0.127690066,-0.055520061,0
beech,nuts,beechnuts,1,43.16,49.040001,75.160004,9.71,-0.338946585,-0.394880821,0
pea,nuts,peanuts,1,45.225807,24.32258,85.451614,13.8,4.005261904,4.703487749,0
knock,off,knockoff,1,44.52,21.68,24.040001,8.42,-0.367020535,-0.391680915,0
stand,offs,standoffs,1,45.880001,64.720001,39.720001,11.4,1.361620714,0.448663335,0
battled,ore,battledore,1,30.935484,35.258064,46.645161,11.4,1.361620714,0.448663335,0
battled,ores,battledores,1,36.791668,40.458332,48.041668,11.4,1.361620714,0.448663335,0
work,out,workout,1,43.400002,71.675003,26.275,8.42,-0.367020535,-0.391680915,0
cop,out,copout,1,37.142857,26.5,53.92857,12,0.043928486,0.098449187,0
shake,outs,shakeouts,1,49.291668,63.727272,51.590908,10.6,-0.185865068,-0.055466813,0
pop,over,popover,1,48.96154,46.423077,56.884617,12,0.043928486,0.098449187,0
flash,over,flashover,1,42.076923,63.423077,46.96154,12.4,1.272797272,1.405577189,0
hang,over,hangover,1,40.099998,27,29.700001,11,1.188932107,0.881125508,0
hang,overs,hangovers,1,37.935482,21.483871,37.451614,11,1.188932107,0.881125508,0
pop,overs,popovers,1,38,43.791668,55.125,12,0.043928486,0.098449187,0
bed,pan,bedpan,1,49.512821,66.692307,60.153847,6.09,-0.37376577,-0.395456584,0
knee,pan,kneepan,1,41,51.833332,55.958332,11.4,-0.090125111,-0.012551385,0
brain,pan,brainpan,1,27.84,53.959999,42.16,7.93,-0.373373769,-0.398179894,0
skid,pan,skidpan,1,45.799999,47.599998,57.533333,6.09,-0.37376577,-0.395456584,0
skid,pans,skidpans,1,44.400002,53.633335,61.366665,6.09,-0.37376577,-0.395456584,0
fly,paper,flypaper,1,38.486488,44.567566,73.405403,8.63,-0.360633751,-0.380821114,0
fly,papers,flypapers,1,43.080002,46,72.120003,8.63,-0.360633751,-0.380821114,0
god,parent,godparent,1,37.545456,18.136364,73.431816,6.09,-0.37376577,-0.395456584,0
god,parents,godparents,1,48.590908,22.40909,78.590912,6.09,-0.37376577,-0.395456584,0
fly,pasts,flypasts,1,43.814816,60.703705,52.51852,8.63,-0.360633751,-0.380821114,0
brier,patch,brierpatch,1,47.42857,53.238094,64.571426,10.1,-0.325397845,-0.362006552,0
tow,paths,towpaths,1,45.959999,60.439999,68,5.53,-0.377533919,-0.401330445,0
south,paw,southpaw,1,25.435898,34.615383,46.025642,5.91,-0.377590424,-0.401026418,0
south,paws,southpaws,1,36.083332,35.083332,42.25,5.91,-0.377590424,-0.401026418,0
chick,pea,chickpea,1,39.1875,18.1875,76.90625,6.3,-0.376617486,-0.400726054,0
cow,pea,cowpea,1,41.083332,23.583334,73.583336,5.53,-0.377533919,-0.401330445,0
chick,peas,chickpeas,1,38.115383,20.76923,71.5,6.3,-0.376617486,-0.400726054,0
tee,pee,teepee,1,26.428572,21.952381,10.047619,11.4,-0.090125111,-0.012551385,0
bull,pen,bullpen,1,48.32,59.68,58.959999,9.5,-0.273374779,-0.297993891,0
two,pence,twopence,1,49,69.433334,57.099998,11.7,0.069424414,0.268456669,0
half,penny,halfpenny,1,48.025002,56.349998,60.25,3.26,-0.378390317,-0.401474157,0
lay,people,laypeople,1,40.639999,37.560001,73.040001,8.63,-0.360633751,-0.380821114,0
surf,perch,surfperch,1,33.040001,57.416668,50.375,3.26,-0.378390317,-0.401474157,0
anchor,person,anchorperson,1,45.964287,37.92857,88.321426,10.1,-0.325397845,-0.362006552,0
chair,person,chairperson,1,36.025642,27.461538,84.051285,10.1,-0.325397845,-0.362006552,0
lay,person,layperson,1,35.185184,45.48148,73.148148,8.63,-0.360633751,-0.380821114,0
chair,persons,chairpersons,1,48.958332,34.583332,88.083336,10.1,-0.325397845,-0.362006552,0
salt,peter,saltpeter,1,26.107143,50.285713,27.035715,7.33,-0.376223719,-0.400082958,0
rag,picker,ragpicker,1,49.42857,59.75,65.39286,5.28,-0.37769637,-0.401260937,0
cow,pie,cowpie,1,48.57143,61.535713,40.964287,5.53,-0.377533919,-0.401330445,0
cheek,piece,cheekpiece,1,35.639999,72.375,59.791668,6.3,-0.376617486,-0.400726054,0
cod,piece,codpiece,1,46.25,43.833332,55.208332,6.09,-0.37376577,-0.395456584,0
cod,pieces,codpieces,1,44.166668,41.25,59.541668,6.09,-0.37376577,-0.395456584,0
mag,pies,magpies,1,24.821428,17.5,11.892858,5.28,-0.37769637,-0.401260937,0
stool,pigeon,stoolpigeon,1,40.25,37.40625,63.34375,9.5,-0.273374779,-0.297993891,0
gar,pike,garpike,1,31.200001,35.766666,60.666668,10.1,-0.325397845,-0.362006552,0
turn,pike,turnpike,1,30.522728,61.06818,35.409092,7.93,-0.373373769,-0.398179894,0
candle,pin,candlepin,1,49.666668,54.599998,65.633331,11.4,-0.090125111,-0.012551385,0
lynch,pin,lynchpin,1,30.535715,38.57143,52.964287,5.91,-0.377590424,-0.401026418,0
duck,pin,duckpin,1,43.392857,32.75,62.785713,6.3,-0.376617486,-0.400726054,0
king,pin,kingpin,1,33.650002,47.325001,56.075001,5.28,-0.37769637,-0.401260937,0
tie,pin,tiepin,1,45.349998,58.599998,67.175003,11.4,-0.090125111,-0.012551385,0
thole,pin,tholepin,1,38.863636,38.636364,71.681816,11.4,-0.090125111,-0.012551385,0
kidnap,pings,kidnappings,1,27.321428,90.14286,8.4285717,11.1,-0.073177267,0.004925914,0
outcrop,pings,outcroppings,1,17,59.857143,8.7142859,11.1,-0.073177267,0.004925914,0
ten,pins,tenpins,1,46.166668,60.625,66.708336,7.93,-0.373373769,-0.398179894,0
duck,pins,duckpins,1,38.166668,31.233334,69.433334,6.3,-0.376617486,-0.400726054,0
king,pins,kingpins,1,44.645832,48.6875,43.875,5.28,-0.37769637,-0.401260937,0
nine,pins,ninepins,1,43.666668,41.814816,71.259262,11.4,-0.090125111,-0.012551385,0
cuckoo,pint,cuckoopint,1,26.787878,33.121212,52.060608,11.7,0.069424414,0.268456669,0
pan,pipe,panpipe,1,41.260868,35.173912,74.173912,7.93,-0.373373769,-0.398179894,0
hawse,pipe,hawsepipe,1,33.142857,34.142857,70.666664,11.4,-0.090125111,-0.012551385,0
stand,pipe,standpipe,1,45.107143,41.285713,70.464287,6.09,-0.37376577,-0.395456584,0
horn,pipe,hornpipe,1,43.46154,59.897434,64.871796,7.93,-0.373373769,-0.398179894,0
sand,piper,sandpiper,1,38.625,58.924999,53.474998,6.09,-0.37376577,-0.395456584,0
pan,pipes,panpipes,1,44.551723,27.678572,77.75,7.93,-0.373373769,-0.398179894,0
horn,pipes,hornpipes,1,48,47.608696,61.869564,7.93,-0.373373769,-0.398179894,0
flea,pit,fleapit,1,42.360001,57.880001,49.279999,11.4,0.01488866,-0.004703348,0
cock,pit,cockpit,1,30.53125,12.875,69.375,6.3,-0.376617486,-0.400726054,0
flea,pits,fleapits,1,49.068966,64.620689,68.310349,11.4,0.01488866,-0.004703348,0
cock,pits,cockpits,1,24.344828,19.555555,56.703705,6.3,-0.376617486,-0.400726054,0
flood,plain,floodplain,1,48.464287,61.92857,61.535713,6.09,-0.37376577,-0.395456584,0
tail,plane,tailplane,1,38.880001,55.625,71.791664,9.5,-0.273374779,-0.297993891,0
